series,threshold,threshold_low,total,gt_fail,gt_pass,accepted_fail,predicted_pass,inconclusive,coverage,inconclusive_rate,accuracy_abstain_wrong,balanced_accuracy,macro_precision,macro_recall,macro_f1,covered_accuracy,covered_balanced_accuracy,covered_macro_precision,covered_macro_recall,covered_macro_f1,combined_precision,combined_recall,combined_f1,fail_precision,fail_recall,fail_false_positive_rate,fail_f1,not_fail_precision,not_fail_recall,not_fail_f1,pass_precision,pass_recall,pass_f1,covered_fail_precision,covered_fail_recall,covered_fail_f1,covered_pass_precision,covered_pass_recall,covered_pass_f1,fail_tp,fail_fp,fail_fn,not_fail_tp,not_fail_fp,not_fail_fn,combined_tp,combined_fp,combined_fn,pass_tp,pass_fp,pass_fn,covered_fail_tp,covered_fail_fp,covered_fail_fn,covered_pass_tp,covered_pass_fp,covered_pass_fn
VibeTest static + ex20 (3.97K out/prop),0.73,,1125,504,621,508,380,237,0.7893333333333333,0.21066666666666667,0.6195555555555555,0.630161605705084,0.7947679237463738,0.630161605705084,0.6922968336011814,0.7849099099099099,0.7894200104777551,0.7947679237463738,0.7894200104777551,0.7844504062333596,0.7849099099099099,0.6195555555555555,0.6924987580725286,0.7263779527559056,0.7321428571428571,0.22383252818035426,0.7292490118577074,0.7811993517017828,0.7761674718196457,0.778675282714055,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7263779527559056,0.8764845605700713,0.7944025834230356,0.8631578947368421,0.702355460385439,0.7744982290436836,369,139,135,482,135,139,697,191,428,328,52,293,369,139,52,328,52,139
VibeTest static + ex20 (3.97K out/prop),0.74,,1125,504,621,497,380,248,0.7795555555555556,0.22044444444444444,0.6124444444444445,0.622225097768576,0.7947580218151011,0.622225097768576,0.6883116883116883,0.7856328392246295,0.790494280704684,0.7947580218151011,0.790494280704684,0.7853288891203584,0.7856328392246295,0.6124444444444445,0.6883116883116883,0.7263581488933601,0.7162698412698413,0.21900161030595813,0.7212787212787213,0.7722929936305732,0.7809983896940419,0.77662129703763,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7263581488933601,0.87409200968523,0.7934065934065935,0.8631578947368421,0.7068965517241379,0.7772511848341233,361,136,143,485,143,136,689,188,436,328,52,293,361,136,52,328,52,136
VibeTest static + ex20 (3.97K out/prop),0.75,,1125,504,621,496,380,249,0.7786666666666666,0.22133333333333333,0.6124444444444445,0.622225097768576,0.7954902376910017,0.622225097768576,0.6886723276723277,0.7865296803652968,0.7912576679095696,0.7954902376910017,0.7912576679095696,0.7862263094636865,0.7865296803652968,0.6124444444444445,0.6886556721639181,0.7278225806451613,0.7162698412698413,0.21739130434782608,0.7220000000000001,0.7726550079491256,0.782608695652174,0.7776000000000001,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7278225806451613,0.87409200968523,0.7942794279427943,0.8631578947368421,0.7084233261339092,0.7781731909845788,361,135,143,486,143,135,689,187,436,328,52,293,361,135,52,328,52,135
VibeTest static + ex20 (3.97K out/prop),0.76,,1125,504,621,494,380,251,0.7768888888888889,0.22311111111111112,0.6124444444444445,0.622225097768576,0.7969635627530365,0.622225097768576,0.6893957745661152,0.7883295194508009,0.7927943779445673,0.7969635627530365,0.7927943779445673,0.7880273261080748,0.7883295194508009,0.6124444444444445,0.689344672336168,0.7307692307692307,0.7162698412698413,0.214170692431562,0.7234468937875752,0.7733755942947702,0.785829307568438,0.779552715654952,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7307692307692307,0.87409200968523,0.7960308710033076,0.8631578947368421,0.7114967462039046,0.7800237812128419,361,133,143,488,143,133,689,185,436,328,52,293,361,133,52,328,52,133
VibeTest static + ex20 (3.97K out/prop),0.78,,1125,504,621,479,380,266,0.7635555555555555,0.23644444444444446,0.608,0.6172647803082586,0.8031864630260411,0.6172647803082586,0.6898289909480144,0.7962747380675204,0.7999108734402852,0.8031864630260411,0.7999108734402852,0.7960580493476436,0.7962747380675204,0.608,0.689516129032258,0.7432150313152401,0.7063492063492064,0.19806763285024154,0.7243133265513734,0.7708978328173375,0.8019323671497585,0.7861089187056038,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7432150313152401,0.8725490196078431,0.8027057497181511,0.8631578947368421,0.7272727272727273,0.789410348977136,356,123,148,498,148,123,684,175,441,328,52,293,356,123,52,328,52,123
VibeTest static + ex20 (3.97K out/prop),0.81,,1125,504,621,472,380,273,0.7573333333333333,0.24266666666666667,0.6017777777777777,0.6103203358638141,0.8012823371989295,0.6103203358638141,0.6852542948854424,0.7946009389671361,0.7987984583994558,0.8012823371989295,0.7987984583994558,0.7944760794141121,0.7946009389671361,0.6017777777777777,0.6848760748609003,0.739406779661017,0.6924603174603174,0.19806763285024154,0.7151639344262295,0.7626339969372129,0.8019323671497585,0.7817896389324961,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.739406779661017,0.8703241895261845,0.7995418098510882,0.8631578947368421,0.7272727272727273,0.789410348977136,349,123,155,498,155,123,677,175,448,328,52,293,349,123,52,328,52,123
VibeTest static + ex20 (3.97K out/prop),0.82,,1125,504,621,458,380,287,0.7448888888888889,0.2551111111111111,0.5902222222222222,0.5974235104669887,0.7983911744426568,0.5974235104669887,0.676944676944677,0.7923627684964201,0.797434135166094,0.7983911744426568,0.797434135166094,0.7923438434589423,0.7923627684964201,0.5902222222222222,0.6765155374426898,0.7336244541484717,0.6666666666666666,0.1964573268921095,0.6985446985446986,0.7481259370314842,0.8035426731078905,0.7748447204968943,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7336244541484717,0.865979381443299,0.7943262411347519,0.8631578947368421,0.7288888888888889,0.7903614457831325,336,122,168,499,168,122,664,174,461,328,52,293,336,122,52,328,52,122
VibeTest static + ex20 (3.97K out/prop),0.83,,1125,504,621,442,380,303,0.7306666666666667,0.2693333333333333,0.5822222222222222,0.5884949390384173,0.8014884496308645,0.5884949390384173,0.6733382896173594,0.7968369829683698,0.8016015771574239,0.8014884496308645,0.8016015771574239,0.796836682290364,0.7968369829683698,0.5822222222222222,0.6728299948638932,0.7398190045248869,0.6488095238095238,0.18518518518518517,0.6913319238900635,0.7408491947291361,0.8148148148148148,0.7760736196319018,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7398190045248869,0.862796833773087,0.7965895249695494,0.8631578947368421,0.7404063205417607,0.7970838396111786,327,115,177,506,177,115,655,167,470,328,52,293,327,115,52,328,52,115
VibeTest static + ex20 (3.97K out/prop),0.85,,1125,504,621,441,380,304,0.7297777777777777,0.2702222222222222,0.5813333333333334,0.5875028755463538,0.8011934598400764,0.5875028755463538,0.6726458726458726,0.7965895249695494,0.8014200914878116,0.8011934598400764,0.8014200914878116,0.7965883178519872,0.7965895249695494,0.5813333333333334,0.6721479958890031,0.7392290249433107,0.6468253968253969,0.18518518518518517,0.6899470899470899,0.7397660818713451,0.8148148148148148,0.7754789272030651,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7392290249433107,0.8624338624338624,0.796092796092796,0.8631578947368421,0.7404063205417607,0.7970838396111786,326,115,178,506,178,115,654,167,471,328,52,293,326,115,52,328,52,115
VibeTest static + ex20 (3.97K out/prop),0.87,,1125,504,621,336,380,409,0.6364444444444445,0.3635555555555556,0.5235555555555556,0.5230187485622269,0.8199718045112783,0.5230187485622269,0.6383866133866134,0.8226256983240223,0.8238807981671014,0.8199718045112783,0.8238807981671014,0.82105882515,0.8226256983240223,0.5235555555555556,0.6398696360673547,0.7767857142857143,0.5178571428571429,0.12077294685990338,0.6214285714285714,0.6920152091254753,0.8792270531400966,0.7744680851063831,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7767857142857143,0.8338658146964856,0.8043143297380586,0.8631578947368421,0.8138957816377171,0.8378033205619413,261,75,243,546,243,75,589,127,536,328,52,293,261,75,52,328,52,75
VibeTest static + ex20 (3.97K out/prop),0.88,,1125,504,621,298,380,447,0.6026666666666667,0.3973333333333333,0.5004444444444445,0.49722509776857604,0.8258742493818438,0.49722509776857604,0.6206897840314299,0.8303834808259587,0.8288450056586791,0.8258742493818438,0.8288450056586791,0.8271309321892979,0.8303834808259587,0.5004444444444445,0.6245146977260122,0.7885906040268457,0.4662698412698413,0.10144927536231885,0.5860349127182045,0.6747279322853688,0.8985507246376812,0.7707182320441989,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7885906040268457,0.818815331010453,0.8034188034188035,0.8631578947368421,0.8388746803069054,0.8508430609597925,235,63,269,558,269,63,563,115,562,328,52,293,235,63,52,328,52,63
VibeTest static + ex20 (3.97K out/prop),0.89,,1125,504,621,265,380,480,0.5733333333333334,0.4266666666666667,0.48,0.4744076374511157,0.8315789473684211,0.4744076374511157,0.6033550324837711,0.8372093023255814,0.8319613457408732,0.8315789473684211,0.8319613457408732,0.8317679702113179,0.8372093023255814,0.48,0.6101694915254237,0.8,0.42063492063492064,0.0853462157809984,0.5513654096228868,0.6604651162790698,0.9146537842190016,0.7670492910195813,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.8,0.803030303030303,0.8015122873345936,0.8631578947368421,0.8608923884514436,0.8620236530880421,212,53,292,568,292,53,540,105,585,328,52,293,212,53,52,328,52,53
VibeTest static + ex20 (3.97K out/prop),0.9,,1125,504,621,252,380,493,0.5617777777777778,0.43822222222222224,0.4737777777777778,0.4674631930066713,0.8383249791144528,0.4674631930066713,0.5988363488363488,0.8433544303797469,0.8361660181582361,0.8383249791144528,0.8361660181582361,0.8371875772518509,0.8433544303797469,0.4737777777777778,0.6067159931701764,0.8134920634920635,0.40674603174603174,0.07568438003220612,0.5423280423280422,0.6575028636884307,0.9243156199677939,0.7684069611780455,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.8134920634920635,0.7976653696498055,0.8055009823182712,0.8631578947368421,0.8746666666666667,0.8688741721854305,205,47,299,574,299,47,533,99,592,328,52,293,205,47,52,328,52,47
VibeTest static + ex20 (3.97K out/prop),0.91,,1125,504,621,226,380,519,0.5386666666666666,0.4613333333333333,0.45422222222222225,0.4456377961812744,0.8364462040055892,0.4456377961812744,0.578357259179177,0.8432343234323433,0.8314102196478752,0.8364462040055892,0.8314102196478752,0.8337141223126938,0.8432343234323433,0.45422222222222225,0.5904101675332178,0.8097345132743363,0.3630952380952381,0.06924315619967794,0.5013698630136986,0.64293659621802,0.9307568438003221,0.7605263157894736,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.8097345132743363,0.7787234042553192,0.7939262472885034,0.8631578947368421,0.8840970350404312,0.8735019973368843,183,43,321,578,321,43,511,95,614,328,52,293,183,43,52,328,52,43
VibeTest static + ex20 (3.97K out/prop),0.92,,1125,504,621,140,380,605,0.4622222222222222,0.5377777777777778,0.3884444444444444,0.37222509776857604,0.8208646616541353,0.37222509776857604,0.4969269860574208,0.8403846153846154,0.7953338293050052,0.8208646616541353,0.7953338293050052,0.8059692769703154,0.8403846153846154,0.3884444444444444,0.5313069908814589,0.7785714285714286,0.21626984126984128,0.0499194847020934,0.3385093167701863,0.5989847715736041,0.9500805152979066,0.734744707347447,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7785714285714286,0.6770186335403726,0.7242524916943521,0.8631578947368421,0.9136490250696379,0.8876860622462787,109,31,395,590,395,31,437,83,688,328,52,293,109,31,52,328,52,31
VibeTest static + ex20 (3.97K out/prop),0.93,,1125,504,621,91,380,654,0.4186666666666667,0.5813333333333334,0.3511111111111111,0.33055843110190936,0.7997108155002892,0.33055843110190936,0.4402773696891344,0.8386411889596603,0.7474216959511077,0.7997108155002892,0.7474216959511077,0.7671350507416081,0.8386411889596603,0.3511111111111111,0.49498746867167914,0.7362637362637363,0.13293650793650794,0.03864734299516908,0.22521008403361345,0.5773694390715667,0.961352657004831,0.7214501510574017,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7362637362637363,0.5630252100840336,0.638095238095238,0.8631578947368421,0.9318181818181818,0.8961748633879781,67,24,437,597,437,24,395,76,730,328,52,293,67,24,52,328,52,24
VibeTest static + ex20 (3.97K out/prop),0.94,,1125,504,621,43,380,702,0.376,0.624,0.32,0.29583620887968715,0.803671970624235,0.29583620887968715,0.3861732417491101,0.851063829787234,0.6742520016856299,0.803671970624235,0.6742520016856299,0.7081576555364515,0.851063829787234,0.32,0.4651162790697675,0.7441860465116279,0.06349206349206349,0.017713365539452495,0.1170018281535649,0.5637707948243993,0.9822866344605475,0.7163828537874338,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.7441860465116279,0.38095238095238093,0.5039370078740157,0.8631578947368421,0.967551622418879,0.9123783031988874,32,11,472,610,472,11,360,63,765,328,52,293,32,11,52,328,52,11
VibeTest static + ex20 (3.97K out/prop),0.95,,1125,504,621,32,380,713,0.3662222222222222,0.6337777777777778,0.3128888888888889,0.2878997009431792,0.8065789473684211,0.2878997009431792,0.37244844707531277,0.8543689320388349,0.6459899749373433,0.8065789473684211,0.6459899749373433,0.68032278088144,0.8543689320388349,0.3128888888888889,0.45803513337670787,0.75,0.047619047619047616,0.01288244766505636,0.08955223880597014,0.5608417200365965,0.9871175523349437,0.7152858809801634,0.8631578947368421,0.5281803542673108,0.6553446553446554,0.75,0.3157894736842105,0.44444444444444436,0.8631578947368421,0.9761904761904762,0.9162011173184357,24,8,480,613,480,8,352,60,773,328,52,293,24,8,52,328,52,8
VibeTest static + ex20 (3.97K out/prop),1.0,,1125,504,621,0,380,745,0.3377777777777778,0.6622222222222223,0.29155555555555557,0.2640901771336554,,0.2640901771336554,,0.8631578947368421,0.5,,0.5,,0.8631578947368421,0.29155555555555557,0.43588039867109635,,0.0,0.0,,0.552,1.0,0.711340206185567,0.8631578947368421,0.5281803542673108,0.6553446553446554,,0.0,,0.8631578947368421,1.0,0.9265536723163842,0,0,504,621,504,0,328,52,797,328,52,293,0,0,52,328,52,0
TrainCheck (0.00K out/prop),0.0,,1125,534,591,0,1125,0,1.0,0.0,0.5253333333333333,0.5,,0.5,,0.5253333333333333,0.5,,0.5,,0.5253333333333333,0.5253333333333333,0.5253333333333333,,0.0,0.0,,0.5253333333333333,1.0,0.6888111888111889,0.5253333333333333,1.0,0.6888111888111889,,0.0,,0.5253333333333333,1.0,0.6888111888111889,0,0,534,591,534,0,591,534,534,591,534,0,0,0,534,591,534,0
TrainCheck (0.00K out/prop),1.0,,1125,534,591,0,1125,0,1.0,0.0,0.5253333333333333,0.5,,0.5,,0.5253333333333333,0.5,,0.5,,0.5253333333333333,0.5253333333333333,0.5253333333333333,,0.0,0.0,,0.5253333333333333,1.0,0.6888111888111889,0.5253333333333333,1.0,0.6888111888111889,,0.0,,0.5253333333333333,1.0,0.6888111888111889,0,0,534,591,534,0,591,534,534,591,534,0,0,0,534,591,534,0
Reviewer mode 0 (0.75K out/prop),0.0,,1125,534,591,284,841,0,1.0,0.0,0.6924444444444444,0.680364645715698,0.7383229220746597,0.680364645715698,0.6676985015912908,0.6924444444444444,0.680364645715698,0.7383229220746597,0.680364645715698,0.6676985015912908,0.6924444444444444,0.6924444444444444,0.6924444444444444,0.8309859154929577,0.4419475655430712,0.08121827411167512,0.5770171149144254,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.8309859154929577,0.4419475655430712,0.5770171149144254,0.6456599286563615,0.9187817258883249,0.7583798882681564,236,48,298,543,298,48,779,346,346,543,298,48,236,48,298,543,298,48
Reviewer mode 0 (0.75K out/prop),0.7,,1125,534,591,284,841,0,1.0,0.0,0.6924444444444444,0.680364645715698,0.7383229220746597,0.680364645715698,0.6676985015912908,0.6924444444444444,0.680364645715698,0.7383229220746597,0.680364645715698,0.6676985015912908,0.6924444444444444,0.6924444444444444,0.6924444444444444,0.8309859154929577,0.4419475655430712,0.08121827411167512,0.5770171149144254,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.8309859154929577,0.4419475655430712,0.5770171149144254,0.6456599286563615,0.9187817258883249,0.7583798882681564,236,48,298,543,298,48,779,346,346,543,298,48,236,48,298,543,298,48
Reviewer mode 0 (0.75K out/prop),0.8,,1125,534,591,267,841,17,0.9848888888888889,0.015111111111111112,0.6844444444444444,0.6719376794235632,0.7479235972869822,0.6719376794235632,0.6625856994399458,0.6949458483754513,0.681885158866291,0.7479235972869822,0.681885158866291,0.6679363863352628,0.6949458483754513,0.6844444444444444,0.689655172413793,0.850187265917603,0.4250936329588015,0.0676818950930626,0.5667915106117353,0.6421911421911422,0.9323181049069373,0.7605244996549344,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.850187265917603,0.43238095238095237,0.5732323232323232,0.6456599286563615,0.9313893653516295,0.7626404494382023,227,40,307,551,307,40,770,338,355,543,298,48,227,40,298,543,298,40
Reviewer mode 0 (0.75K out/prop),0.85,,1125,534,591,259,841,25,0.9777777777777777,0.022222222222222223,0.6808888888888889,0.6681923610715033,0.7533318948301112,0.6681923610715033,0.6604005368200807,0.6963636363636364,0.6829234334132248,0.7533318948301112,0.6829234334132248,0.6682918020946189,0.6963636363636364,0.6808888888888889,0.6885393258426966,0.861003861003861,0.41760299625468167,0.06091370558375635,0.562421185372005,0.640877598152425,0.9390862944162437,0.7618393960192176,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.861003861003861,0.42802303262955854,0.5717948717948718,0.6456599286563615,0.9378238341968912,0.7647887323943661,223,36,311,555,311,36,766,334,359,543,298,48,223,36,298,543,298,36
Reviewer mode 0 (0.75K out/prop),0.9,,1125,534,591,254,841,30,0.9733333333333334,0.02666666666666667,0.6791111111111111,0.6663197018954733,0.757869334406921,0.6663197018954733,0.6596467969259563,0.6977168949771689,0.6842636078998073,0.757869334406921,0.6842636078998073,0.6691030464485489,0.6977168949771689,0.6791111111111111,0.6882882882882883,0.8700787401574803,0.41385767790262173,0.05583756345177665,0.5609137055837563,0.6406429391504018,0.9441624365482234,0.7633378932968535,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.8700787401574803,0.4258188824662813,0.571798188874515,0.6456599286563615,0.9427083333333334,0.7664079040225829,221,33,313,558,313,33,764,331,361,543,298,48,221,33,298,543,298,33
Reviewer mode 0 (0.75K out/prop),0.95,,1125,534,591,234,841,50,0.9555555555555556,0.044444444444444446,0.664,0.6504020988992186,0.7587274002256166,0.6504020988992186,0.6448149441340782,0.6948837209302325,0.6770092405248117,0.7587274002256166,0.6770092405248117,0.6611908861693623,0.6948837209302325,0.664,0.6790909090909092,0.8717948717948718,0.38202247191011235,0.050761421319796954,0.53125,0.6296296296296297,0.949238578680203,0.757085020242915,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.8717948717948718,0.4063745019920319,0.5543478260869565,0.6456599286563615,0.9476439790575916,0.768033946251768,204,30,330,561,330,30,747,328,378,543,298,48,204,30,298,543,298,30
Reviewer mode 0 (0.75K out/prop),0.98,,1125,534,591,197,841,87,0.9226666666666666,0.07733333333333334,0.6355555555555555,0.6204395520827393,0.7593781876784345,0.6204395520827393,0.614484061781137,0.6888246628131022,0.6609716811507342,0.7593781876784345,0.6609716811507342,0.6432507663840188,0.6888246628131022,0.6355555555555555,0.6611188164586222,0.8730964467005076,0.32209737827715357,0.04230118443316413,0.4705882352941177,0.6099137931034483,0.9576988155668359,0.7452271231073074,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.8730964467005076,0.3659574468085106,0.5157421289355323,0.6456599286563615,0.9559859154929577,0.7707594038325053,172,25,362,566,362,25,715,323,410,543,298,48,172,25,298,543,298,25
Reviewer mode 0 (0.75K out/prop),1.0,,1125,534,591,196,841,88,0.9217777777777778,0.07822222222222222,0.6346666666666667,0.6195032224947242,0.7590544541240991,0.6195032224947242,0.6134365194765439,0.6885245901639344,0.6602957296014895,0.7590544541240991,0.6602957296014895,0.6425225590591097,0.6885245901639344,0.6346666666666667,0.6604995374653099,0.8724489795918368,0.3202247191011236,0.04230118443316413,0.46849315068493147,0.6092572658772875,0.9576988155668359,0.7447368421052633,0.6456599286563615,0.9187817258883249,0.7583798882681564,0.8724489795918368,0.3646055437100213,0.5142857142857142,0.6456599286563615,0.9559859154929577,0.7707594038325053,171,25,363,566,363,25,714,323,411,543,298,48,171,25,298,543,298,25
Reviewer mode 1 (3.58K out/prop),0.0,,1125,534,591,357,768,0,1.0,0.0,0.7288888888888889,0.7201990532139395,0.7534631039915967,0.7201990532139395,0.7166291316401692,0.7288888888888889,0.7201990532139395,0.7534631039915967,0.7201990532139395,0.7166291316401692,0.7288888888888889,0.7288888888888889,0.7288888888888889,0.8207282913165266,0.548689138576779,0.10829103214890017,0.6576879910213244,0.6861979166666666,0.8917089678510999,0.775570272259014,0.6861979166666666,0.8917089678510999,0.775570272259014,0.8207282913165266,0.548689138576779,0.6576879910213244,0.6861979166666666,0.8917089678510999,0.775570272259014,293,64,241,527,241,64,820,305,305,527,241,64,293,64,241,527,241,64
Reviewer mode 1 (3.58K out/prop),0.7,,1125,534,591,357,768,0,1.0,0.0,0.7288888888888889,0.7201990532139395,0.7534631039915967,0.7201990532139395,0.7166291316401692,0.7288888888888889,0.7201990532139395,0.7534631039915967,0.7201990532139395,0.7166291316401692,0.7288888888888889,0.7288888888888889,0.7288888888888889,0.8207282913165266,0.548689138576779,0.10829103214890017,0.6576879910213244,0.6861979166666666,0.8917089678510999,0.775570272259014,0.6861979166666666,0.8917089678510999,0.775570272259014,0.8207282913165266,0.548689138576779,0.6576879910213244,0.6861979166666666,0.8917089678510999,0.775570272259014,293,64,241,527,241,64,820,305,305,527,241,64,293,64,241,527,241,64
Reviewer mode 1 (3.58K out/prop),0.75,,1125,534,591,329,768,28,0.9751111111111112,0.024888888888888887,0.7164444444444444,0.7070904389817297,0.7671111163880446,0.7070904389817297,0.7110759820159497,0.7347310847766636,0.7249416744434075,0.7671111163880446,0.7249416744434075,0.7204434694654984,0.7347310847766636,0.7164444444444444,0.7254725472547255,0.8480243161094225,0.5224719101123596,0.08460236886632826,0.6465816917728854,0.6796482412060302,0.9153976311336718,0.7801009372746937,0.6861979166666666,0.8917089678510999,0.775570272259014,0.8480243161094225,0.5365384615384615,0.6572438162544169,0.6861979166666666,0.9133448873483535,0.7836431226765799,279,50,255,541,255,50,806,291,319,527,241,64,279,50,241,527,241,50
Reviewer mode 1 (3.58K out/prop),0.8,,1125,534,591,327,768,30,0.9733333333333334,0.02666666666666667,0.7146666666666667,0.7052177798056998,0.7666463589449541,0.7052177798056998,0.7095040676045361,0.7342465753424657,0.7240469610486941,0.7666463589449541,0.7240469610486941,0.7196322122258639,0.7342465753424657,0.7146666666666667,0.7243243243243244,0.8470948012232415,0.5187265917602997,0.08460236886632826,0.6434378629500581,0.6779448621553885,0.9153976311336718,0.7789776817854571,0.6861979166666666,0.8917089678510999,0.775570272259014,0.8470948012232415,0.5347490347490348,0.655621301775148,0.6861979166666666,0.9133448873483535,0.7836431226765799,277,50,257,541,257,50,804,291,321,527,241,64,277,50,241,527,241,50
Reviewer mode 1 (3.58K out/prop),0.85,,1125,534,591,325,768,32,0.9715555555555555,0.028444444444444446,0.7137777777777777,0.7042814502176848,0.7677143429487179,0.7042814502176848,0.7090889778058749,0.7346752058554438,0.7243898425746831,0.7677143429487179,0.7243898425746831,0.7199040691098293,0.7346752058554438,0.7137777777777777,0.7240757439134355,0.8492307692307692,0.5168539325842697,0.0829103214890017,0.6426076833527359,0.6775,0.9170896785109983,0.7792954708842559,0.6861979166666666,0.8917089678510999,0.775570272259014,0.8492307692307692,0.5338491295938105,0.655581947743468,0.6861979166666666,0.9149305555555556,0.7842261904761905,276,49,258,542,258,49,803,290,322,527,241,64,276,49,241,527,241,49
Reviewer mode 1 (3.58K out/prop),0.9,,1125,534,591,315,768,42,0.9626666666666667,0.037333333333333336,0.7102222222222222,0.7005361318656249,0.774844990079365,0.7005361318656249,0.708162050145997,0.7377654662973222,0.7273879142300195,0.774844990079365,0.7273879142300195,0.7223738653841989,0.7377654662973222,0.7102222222222222,0.723731884057971,0.8634920634920635,0.5093632958801498,0.0727580372250423,0.64075382803298,0.6765432098765433,0.9272419627749577,0.782298358315489,0.6861979166666666,0.8917089678510999,0.775570272259014,0.8634920634920635,0.530214424951267,0.6570048309178744,0.6861979166666666,0.9245614035087719,0.7877428998505233,272,43,262,548,262,43,799,284,326,527,241,64,272,43,241,527,241,43
Reviewer mode 1 (3.58K out/prop),0.95,,1125,534,591,290,768,67,0.9404444444444444,0.059555555555555556,0.6924444444444444,0.6818095401053252,0.7775817169540229,0.6818095401053252,0.6936103788479535,0.7362948960302458,0.7219497747222172,0.7775817169540229,0.7219497747222172,0.7171879176690723,0.7362948960302458,0.6924444444444444,0.7136967475950526,0.8689655172413793,0.47191011235955055,0.06429780033840947,0.6116504854368932,0.6622754491017964,0.9357021996615905,0.7755960729312763,0.6861979166666666,0.8917089678510999,0.775570272259014,0.8689655172413793,0.5111561866125761,0.6436781609195402,0.6861979166666666,0.9327433628318584,0.7906976744186045,252,38,282,553,282,38,779,279,346,527,241,64,252,38,241,527,241,38
Reviewer mode 1 (3.58K out/prop),0.98,,1125,534,591,252,768,105,0.9066666666666666,0.09333333333333334,0.6684444444444444,0.6565286412289207,0.7895275297619048,0.6565286412289207,0.6740446781142398,0.7372549019607844,0.717048077965944,0.7895275297619048,0.717048077965944,0.7120089001639281,0.7372549019607844,0.6684444444444444,0.7011655011655011,0.8928571428571429,0.42134831460674155,0.04568527918781726,0.5725190839694657,0.6460481099656358,0.9543147208121827,0.7704918032786885,0.6861979166666666,0.8917089678510999,0.775570272259014,0.8928571428571429,0.48283261802575106,0.6267409470752089,0.6861979166666666,0.9512635379061372,0.7972768532526474,225,27,309,564,309,27,752,268,373,527,241,64,225,27,241,527,241,27
Reviewer mode 1 (3.58K out/prop),1.0,,1125,534,591,249,768,108,0.904,0.096,0.6666666666666666,0.6546559820528908,0.7908901229919678,0.6546559820528908,0.67258717955224,0.7374631268436578,0.716793586705743,0.7908901229919678,0.716793586705743,0.711703170172624,0.7374631268436578,0.6666666666666666,0.700280112044818,0.8955823293172691,0.41760299625468167,0.043993231810490696,0.5696040868454662,0.6449771689497716,0.9560067681895094,0.7702794819359235,0.6861979166666666,0.8917089678510999,0.775570272259014,0.8955823293172691,0.48060344827586204,0.6255259467040672,0.6861979166666666,0.9529837251356239,0.7978803936411808,223,26,311,565,311,26,750,267,375,527,241,64,223,26,241,527,241,26
Reviewer mode 2 (5.48K out/prop),0.0,,1125,534,591,331,794,0,1.0,0.0,0.7253333333333334,0.7154603699690109,0.7587305090291994,0.7154603699690109,0.7098349366665971,0.7253333333333334,0.7154603699690109,0.7587305090291994,0.7154603699690109,0.7098349366665971,0.7253333333333334,0.7253333333333334,0.7253333333333334,0.8398791540785498,0.5205992509363296,0.08967851099830795,0.6427745664739885,0.6775818639798489,0.9103214890016921,0.7768953068592058,0.6775818639798489,0.9103214890016921,0.7768953068592058,0.8398791540785498,0.5205992509363296,0.6427745664739885,0.6775818639798489,0.9103214890016921,0.7768953068592058,278,53,256,538,256,53,816,309,309,538,256,53,278,53,256,538,256,53
Reviewer mode 2 (5.48K out/prop),0.7,,1125,534,591,331,794,0,1.0,0.0,0.7253333333333334,0.7154603699690109,0.7587305090291994,0.7154603699690109,0.7098349366665971,0.7253333333333334,0.7154603699690109,0.7587305090291994,0.7154603699690109,0.7098349366665971,0.7253333333333334,0.7253333333333334,0.7253333333333334,0.8398791540785498,0.5205992509363296,0.08967851099830795,0.6427745664739885,0.6775818639798489,0.9103214890016921,0.7768953068592058,0.6775818639798489,0.9103214890016921,0.7768953068592058,0.8398791540785498,0.5205992509363296,0.6427745664739885,0.6775818639798489,0.9103214890016921,0.7768953068592058,278,53,256,538,256,53,816,309,309,538,256,53,278,53,256,538,256,53
