threshold,low_threshold,high_threshold,total,coverage,fail_error,pass_error,max_error,tp,fp,tn,fn,predicted_pass,predicted_fail,inconclusive,series
0.61,0.39,0.61,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.62,0.38,0.62,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.63,0.37,0.63,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.64,0.36,0.64,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.65,0.35,0.65,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.66,0.33999999999999997,0.66,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.67,0.32999999999999996,0.67,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.68,0.31999999999999995,0.68,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.69,0.31000000000000005,0.69,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.7,0.30000000000000004,0.7,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.71,0.29000000000000004,0.71,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.72,0.28,0.72,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.73,0.27,0.73,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.74,0.26,0.74,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.75,0.25,0.75,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.76,0.24,0.76,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.77,0.22999999999999998,0.77,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.78,0.21999999999999997,0.78,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.79,0.20999999999999996,0.79,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.8,0.19999999999999996,0.8,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.81,0.18999999999999995,0.81,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.82,0.18000000000000005,0.82,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.83,0.17000000000000004,0.83,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.84,0.16000000000000003,0.84,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.85,0.15000000000000002,0.85,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.86,0.14,0.86,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.87,0.13,0.87,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.88,0.12,0.88,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.89,0.10999999999999999,0.89,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.9,0.09999999999999998,0.9,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.91,0.08999999999999997,0.91,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.92,0.07999999999999996,0.92,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.93,0.06999999999999995,0.93,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.94,0.06000000000000005,0.94,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.95,0.050000000000000044,0.95,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.96,0.040000000000000036,0.96,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.97,0.030000000000000027,0.97,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.98,0.020000000000000018,0.98,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.99,0.010000000000000009,0.99,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
1.0,0.0,1.0,1125,1.0,,0.4746666666666667,,0,0,591,534,1125,0,0,TrainCheck (0.00K out/prop)
0.5,0.5,0.5,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.51,0.49,0.51,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.52,0.48,0.52,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.53,0.47,0.53,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.54,0.45999999999999996,0.54,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.55,0.44999999999999996,0.55,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.56,0.43999999999999995,0.56,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.57,0.43000000000000005,0.57,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.58,0.42000000000000004,0.58,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.59,0.41000000000000003,0.59,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.6,0.4,0.6,1125,1.0,0.17132867132867133,0.3539928486293206,0.3539928486293206,237,49,542,297,839,286,0,Reviewer mode 0 (0.75K out/prop)
0.61,0.39,0.61,1125,0.9688888888888889,0.17132867132867133,0.3420398009950249,0.3420398009950249,237,49,529,275,804,286,35,Reviewer mode 0 (0.75K out/prop)
0.62,0.38,0.62,1125,0.9688888888888889,0.17132867132867133,0.3420398009950249,0.3420398009950249,237,49,529,275,804,286,35,Reviewer mode 0 (0.75K out/prop)
0.63,0.37,0.63,1125,0.9688888888888889,0.17132867132867133,0.3420398009950249,0.3420398009950249,237,49,529,275,804,286,35,Reviewer mode 0 (0.75K out/prop)
0.64,0.36,0.64,1125,0.9688888888888889,0.17132867132867133,0.3420398009950249,0.3420398009950249,237,49,529,275,804,286,35,Reviewer mode 0 (0.75K out/prop)
0.65,0.35,0.65,1125,0.9688888888888889,0.17132867132867133,0.3420398009950249,0.3420398009950249,237,49,529,275,804,286,35,Reviewer mode 0 (0.75K out/prop)
0.66,0.33999999999999997,0.66,1125,0.9688888888888889,0.17132867132867133,0.3420398009950249,0.3420398009950249,237,49,529,275,804,286,35,Reviewer mode 0 (0.75K out/prop)
0.67,0.32999999999999996,0.67,1125,0.9688888888888889,0.17132867132867133,0.3420398009950249,0.3420398009950249,237,49,529,275,804,286,35,Reviewer mode 0 (0.75K out/prop)
0.68,0.31999999999999995,0.68,1125,0.9688888888888889,0.17132867132867133,0.3420398009950249,0.3420398009950249,237,49,529,275,804,286,35,Reviewer mode 0 (0.75K out/prop)
0.69,0.31000000000000005,0.69,1125,0.9688888888888889,0.17132867132867133,0.3420398009950249,0.3420398009950249,237,49,529,275,804,286,35,Reviewer mode 0 (0.75K out/prop)
0.7,0.30000000000000004,0.7,1125,0.9688888888888889,0.17132867132867133,0.3420398009950249,0.3420398009950249,237,49,529,275,804,286,35,Reviewer mode 0 (0.75K out/prop)
0.71,0.29000000000000004,0.71,1125,0.9537777777777777,0.1524163568773234,0.3420398009950249,0.3420398009950249,228,41,529,275,804,269,52,Reviewer mode 0 (0.75K out/prop)
0.72,0.28,0.72,1125,0.9537777777777777,0.1524163568773234,0.3420398009950249,0.3420398009950249,228,41,529,275,804,269,52,Reviewer mode 0 (0.75K out/prop)
0.73,0.27,0.73,1125,0.9537777777777777,0.1524163568773234,0.3420398009950249,0.3420398009950249,228,41,529,275,804,269,52,Reviewer mode 0 (0.75K out/prop)
0.74,0.26,0.74,1125,0.9537777777777777,0.1524163568773234,0.3420398009950249,0.3420398009950249,228,41,529,275,804,269,52,Reviewer mode 0 (0.75K out/prop)
0.75,0.25,0.75,1125,0.9537777777777777,0.1524163568773234,0.3420398009950249,0.3420398009950249,228,41,529,275,804,269,52,Reviewer mode 0 (0.75K out/prop)
0.76,0.24,0.76,1125,0.9537777777777777,0.1524163568773234,0.3420398009950249,0.3420398009950249,228,41,529,275,804,269,52,Reviewer mode 0 (0.75K out/prop)
0.77,0.22999999999999998,0.77,1125,0.9537777777777777,0.1524163568773234,0.3420398009950249,0.3420398009950249,228,41,529,275,804,269,52,Reviewer mode 0 (0.75K out/prop)
0.78,0.21999999999999997,0.78,1125,0.9537777777777777,0.1524163568773234,0.3420398009950249,0.3420398009950249,228,41,529,275,804,269,52,Reviewer mode 0 (0.75K out/prop)
0.79,0.20999999999999996,0.79,1125,0.9537777777777777,0.1524163568773234,0.3420398009950249,0.3420398009950249,228,41,529,275,804,269,52,Reviewer mode 0 (0.75K out/prop)
0.8,0.19999999999999996,0.8,1125,0.9537777777777777,0.1524163568773234,0.3420398009950249,0.3420398009950249,228,41,529,275,804,269,52,Reviewer mode 0 (0.75K out/prop)
0.81,0.18999999999999995,0.81,1125,0.9466666666666667,0.1417624521072797,0.3420398009950249,0.3420398009950249,224,37,529,275,804,261,60,Reviewer mode 0 (0.75K out/prop)
0.82,0.18000000000000005,0.82,1125,0.9466666666666667,0.1417624521072797,0.3420398009950249,0.3420398009950249,224,37,529,275,804,261,60,Reviewer mode 0 (0.75K out/prop)
0.83,0.17000000000000004,0.83,1125,0.9466666666666667,0.1417624521072797,0.3420398009950249,0.3420398009950249,224,37,529,275,804,261,60,Reviewer mode 0 (0.75K out/prop)
0.84,0.16000000000000003,0.84,1125,0.9466666666666667,0.1417624521072797,0.3420398009950249,0.3420398009950249,224,37,529,275,804,261,60,Reviewer mode 0 (0.75K out/prop)
0.85,0.15000000000000002,0.85,1125,0.9466666666666667,0.1417624521072797,0.3420398009950249,0.3420398009950249,224,37,529,275,804,261,60,Reviewer mode 0 (0.75K out/prop)
0.86,0.14,0.86,1125,0.9422222222222222,0.1328125,0.3420398009950249,0.3420398009950249,222,34,529,275,804,256,65,Reviewer mode 0 (0.75K out/prop)
0.87,0.13,0.87,1125,0.9422222222222222,0.1328125,0.3420398009950249,0.3420398009950249,222,34,529,275,804,256,65,Reviewer mode 0 (0.75K out/prop)
0.88,0.12,0.88,1125,0.9422222222222222,0.1328125,0.3420398009950249,0.3420398009950249,222,34,529,275,804,256,65,Reviewer mode 0 (0.75K out/prop)
0.89,0.10999999999999999,0.89,1125,0.9422222222222222,0.1328125,0.3420398009950249,0.3420398009950249,222,34,529,275,804,256,65,Reviewer mode 0 (0.75K out/prop)
0.9,0.09999999999999998,0.9,1125,0.9137777777777778,0.1328125,0.33031088082901555,0.33031088082901555,222,34,517,255,772,256,97,Reviewer mode 0 (0.75K out/prop)
0.91,0.08999999999999997,0.91,1125,0.896,0.13135593220338984,0.33031088082901555,0.33031088082901555,205,31,517,255,772,236,117,Reviewer mode 0 (0.75K out/prop)
0.92,0.07999999999999996,0.92,1125,0.896,0.13135593220338984,0.33031088082901555,0.33031088082901555,205,31,517,255,772,236,117,Reviewer mode 0 (0.75K out/prop)
0.93,0.06999999999999995,0.93,1125,0.896,0.13135593220338984,0.33031088082901555,0.33031088082901555,205,31,517,255,772,236,117,Reviewer mode 0 (0.75K out/prop)
0.94,0.06000000000000005,0.94,1125,0.896,0.13135593220338984,0.33031088082901555,0.33031088082901555,205,31,517,255,772,236,117,Reviewer mode 0 (0.75K out/prop)
0.95,0.050000000000000044,0.95,1125,0.896,0.13135593220338984,0.33031088082901555,0.33031088082901555,205,31,517,255,772,236,117,Reviewer mode 0 (0.75K out/prop)
0.96,0.040000000000000036,0.96,1125,0.8631111111111112,0.1306532663316583,0.33031088082901555,0.33031088082901555,173,26,517,255,772,199,154,Reviewer mode 0 (0.75K out/prop)
0.97,0.030000000000000027,0.97,1125,0.8631111111111112,0.1306532663316583,0.33031088082901555,0.33031088082901555,173,26,517,255,772,199,154,Reviewer mode 0 (0.75K out/prop)
0.98,0.020000000000000018,0.98,1125,0.8631111111111112,0.1306532663316583,0.33031088082901555,0.33031088082901555,173,26,517,255,772,199,154,Reviewer mode 0 (0.75K out/prop)
0.99,0.010000000000000009,0.99,1125,0.8622222222222222,0.13131313131313133,0.33031088082901555,0.33031088082901555,172,26,517,255,772,198,155,Reviewer mode 0 (0.75K out/prop)
1.0,0.0,1.0,1125,0.8622222222222222,0.13131313131313133,0.33031088082901555,0.33031088082901555,172,26,517,255,772,198,155,Reviewer mode 0 (0.75K out/prop)
0.5,0.5,0.5,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.51,0.49,0.51,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.52,0.48,0.52,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.53,0.47,0.53,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.54,0.45999999999999996,0.54,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.55,0.44999999999999996,0.55,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.56,0.43999999999999995,0.56,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.57,0.43000000000000005,0.57,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.58,0.42000000000000004,0.58,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.59,0.41000000000000003,0.59,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.6,0.4,0.6,1125,1.0,0.18333333333333332,0.3137254901960784,0.3137254901960784,294,66,525,240,765,360,0,Reviewer mode 1 (3.58K out/prop)
0.61,0.39,0.61,1125,0.9671111111111111,0.18333333333333332,0.3008241758241758,0.3008241758241758,294,66,509,219,728,360,37,Reviewer mode 1 (3.58K out/prop)
0.62,0.38,0.62,1125,0.9671111111111111,0.18333333333333332,0.3008241758241758,0.3008241758241758,294,66,509,219,728,360,37,Reviewer mode 1 (3.58K out/prop)
0.63,0.37,0.63,1125,0.9671111111111111,0.18333333333333332,0.3008241758241758,0.3008241758241758,294,66,509,219,728,360,37,Reviewer mode 1 (3.58K out/prop)
0.64,0.36,0.64,1125,0.9671111111111111,0.18333333333333332,0.3008241758241758,0.3008241758241758,294,66,509,219,728,360,37,Reviewer mode 1 (3.58K out/prop)
0.65,0.35,0.65,1125,0.9671111111111111,0.18333333333333332,0.3008241758241758,0.3008241758241758,294,66,509,219,728,360,37,Reviewer mode 1 (3.58K out/prop)
0.66,0.33999999999999997,0.66,1125,0.9671111111111111,0.18333333333333332,0.3008241758241758,0.3008241758241758,294,66,509,219,728,360,37,Reviewer mode 1 (3.58K out/prop)
0.67,0.32999999999999996,0.67,1125,0.9671111111111111,0.18333333333333332,0.3008241758241758,0.3008241758241758,294,66,509,219,728,360,37,Reviewer mode 1 (3.58K out/prop)
0.68,0.31999999999999995,0.68,1125,0.9671111111111111,0.18333333333333332,0.3008241758241758,0.3008241758241758,294,66,509,219,728,360,37,Reviewer mode 1 (3.58K out/prop)
0.69,0.31000000000000005,0.69,1125,0.9671111111111111,0.18333333333333332,0.3008241758241758,0.3008241758241758,294,66,509,219,728,360,37,Reviewer mode 1 (3.58K out/prop)
0.7,0.30000000000000004,0.7,1125,0.9671111111111111,0.18333333333333332,0.3008241758241758,0.3008241758241758,294,66,509,219,728,360,37,Reviewer mode 1 (3.58K out/prop)
0.71,0.29000000000000004,0.71,1125,0.9413333333333334,0.1540785498489426,0.3008241758241758,0.3008241758241758,280,51,509,219,728,331,66,Reviewer mode 1 (3.58K out/prop)
0.72,0.28,0.72,1125,0.9413333333333334,0.1540785498489426,0.3008241758241758,0.3008241758241758,280,51,509,219,728,331,66,Reviewer mode 1 (3.58K out/prop)
0.73,0.27,0.73,1125,0.9413333333333334,0.1540785498489426,0.3008241758241758,0.3008241758241758,280,51,509,219,728,331,66,Reviewer mode 1 (3.58K out/prop)
0.74,0.26,0.74,1125,0.9413333333333334,0.1540785498489426,0.3008241758241758,0.3008241758241758,280,51,509,219,728,331,66,Reviewer mode 1 (3.58K out/prop)
0.75,0.25,0.75,1125,0.9413333333333334,0.1540785498489426,0.3008241758241758,0.3008241758241758,280,51,509,219,728,331,66,Reviewer mode 1 (3.58K out/prop)
0.76,0.24,0.76,1125,0.9395555555555556,0.15501519756838905,0.3008241758241758,0.3008241758241758,278,51,509,219,728,329,68,Reviewer mode 1 (3.58K out/prop)
0.77,0.22999999999999998,0.77,1125,0.9395555555555556,0.15501519756838905,0.3008241758241758,0.3008241758241758,278,51,509,219,728,329,68,Reviewer mode 1 (3.58K out/prop)
0.78,0.21999999999999997,0.78,1125,0.9395555555555556,0.15501519756838905,0.3008241758241758,0.3008241758241758,278,51,509,219,728,329,68,Reviewer mode 1 (3.58K out/prop)
0.79,0.20999999999999996,0.79,1125,0.9395555555555556,0.15501519756838905,0.3008241758241758,0.3008241758241758,278,51,509,219,728,329,68,Reviewer mode 1 (3.58K out/prop)
0.8,0.19999999999999996,0.8,1125,0.9395555555555556,0.15501519756838905,0.3008241758241758,0.3008241758241758,278,51,509,219,728,329,68,Reviewer mode 1 (3.58K out/prop)
0.81,0.18999999999999995,0.81,1125,0.9377777777777778,0.1529051987767584,0.3008241758241758,0.3008241758241758,277,50,509,219,728,327,70,Reviewer mode 1 (3.58K out/prop)
0.82,0.18000000000000005,0.82,1125,0.9377777777777778,0.1529051987767584,0.3008241758241758,0.3008241758241758,277,50,509,219,728,327,70,Reviewer mode 1 (3.58K out/prop)
0.83,0.17000000000000004,0.83,1125,0.9377777777777778,0.1529051987767584,0.3008241758241758,0.3008241758241758,277,50,509,219,728,327,70,Reviewer mode 1 (3.58K out/prop)
0.84,0.16000000000000003,0.84,1125,0.9377777777777778,0.1529051987767584,0.3008241758241758,0.3008241758241758,277,50,509,219,728,327,70,Reviewer mode 1 (3.58K out/prop)
0.85,0.15000000000000002,0.85,1125,0.9377777777777778,0.1529051987767584,0.3008241758241758,0.3008241758241758,277,50,509,219,728,327,70,Reviewer mode 1 (3.58K out/prop)
0.86,0.14,0.86,1125,0.928,0.13924050632911392,0.3008241758241758,0.3008241758241758,272,44,509,219,728,316,81,Reviewer mode 1 (3.58K out/prop)
0.87,0.13,0.87,1125,0.928,0.13924050632911392,0.3008241758241758,0.3008241758241758,272,44,509,219,728,316,81,Reviewer mode 1 (3.58K out/prop)
0.88,0.12,0.88,1125,0.928,0.13924050632911392,0.3008241758241758,0.3008241758241758,272,44,509,219,728,316,81,Reviewer mode 1 (3.58K out/prop)
0.89,0.10999999999999999,0.89,1125,0.928,0.13924050632911392,0.3008241758241758,0.3008241758241758,272,44,509,219,728,316,81,Reviewer mode 1 (3.58K out/prop)
0.9,0.09999999999999998,0.9,1125,0.9004444444444445,0.13924050632911392,0.28407460545193686,0.28407460545193686,272,44,499,198,697,316,112,Reviewer mode 1 (3.58K out/prop)
0.91,0.08999999999999997,0.91,1125,0.8782222222222222,0.13402061855670103,0.28407460545193686,0.28407460545193686,252,39,499,198,697,291,137,Reviewer mode 1 (3.58K out/prop)
0.92,0.07999999999999996,0.92,1125,0.8782222222222222,0.13402061855670103,0.28407460545193686,0.28407460545193686,252,39,499,198,697,291,137,Reviewer mode 1 (3.58K out/prop)
0.93,0.06999999999999995,0.93,1125,0.8782222222222222,0.13402061855670103,0.28407460545193686,0.28407460545193686,252,39,499,198,697,291,137,Reviewer mode 1 (3.58K out/prop)
0.94,0.06000000000000005,0.94,1125,0.8782222222222222,0.13402061855670103,0.28407460545193686,0.28407460545193686,252,39,499,198,697,291,137,Reviewer mode 1 (3.58K out/prop)
0.95,0.050000000000000044,0.95,1125,0.8782222222222222,0.13402061855670103,0.28407460545193686,0.28407460545193686,252,39,499,198,697,291,137,Reviewer mode 1 (3.58K out/prop)
0.96,0.040000000000000036,0.96,1125,0.8444444444444444,0.11067193675889328,0.28407460545193686,0.28407460545193686,225,28,499,198,697,253,175,Reviewer mode 1 (3.58K out/prop)
0.97,0.030000000000000027,0.97,1125,0.8444444444444444,0.11067193675889328,0.28407460545193686,0.28407460545193686,225,28,499,198,697,253,175,Reviewer mode 1 (3.58K out/prop)
0.98,0.020000000000000018,0.98,1125,0.8444444444444444,0.11067193675889328,0.28407460545193686,0.28407460545193686,225,28,499,198,697,253,175,Reviewer mode 1 (3.58K out/prop)
0.99,0.010000000000000009,0.99,1125,0.8417777777777777,0.108,0.28407460545193686,0.28407460545193686,223,27,499,198,697,250,178,Reviewer mode 1 (3.58K out/prop)
1.0,0.0,1.0,1125,0.8417777777777777,0.108,0.28407460545193686,0.28407460545193686,223,27,499,198,697,250,178,Reviewer mode 1 (3.58K out/prop)
0.5,0.5,0.5,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.51,0.49,0.51,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.52,0.48,0.52,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.53,0.47,0.53,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.54,0.45999999999999996,0.54,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.55,0.44999999999999996,0.55,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.56,0.43999999999999995,0.56,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.57,0.43000000000000005,0.57,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.58,0.42000000000000004,0.58,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.59,0.41000000000000003,0.59,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.6,0.4,0.6,1125,1.0,0.15915915915915915,0.3207070707070707,0.3207070707070707,280,53,538,254,792,333,0,Reviewer mode 2 (5.48K out/prop)
0.61,0.39,0.61,1125,0.96,0.15915915915915915,0.30254350736278446,0.30254350736278446,280,53,521,226,747,333,45,Reviewer mode 2 (5.48K out/prop)
0.62,0.38,0.62,1125,0.96,0.15915915915915915,0.30254350736278446,0.30254350736278446,280,53,521,226,747,333,45,Reviewer mode 2 (5.48K out/prop)
0.63,0.37,0.63,1125,0.96,0.15915915915915915,0.30254350736278446,0.30254350736278446,280,53,521,226,747,333,45,Reviewer mode 2 (5.48K out/prop)
0.64,0.36,0.64,1125,0.96,0.15915915915915915,0.30254350736278446,0.30254350736278446,280,53,521,226,747,333,45,Reviewer mode 2 (5.48K out/prop)
0.65,0.35,0.65,1125,0.96,0.15915915915915915,0.30254350736278446,0.30254350736278446,280,53,521,226,747,333,45,Reviewer mode 2 (5.48K out/prop)
0.66,0.33999999999999997,0.66,1125,0.96,0.15915915915915915,0.30254350736278446,0.30254350736278446,280,53,521,226,747,333,45,Reviewer mode 2 (5.48K out/prop)
0.67,0.32999999999999996,0.67,1125,0.96,0.15915915915915915,0.30254350736278446,0.30254350736278446,280,53,521,226,747,333,45,Reviewer mode 2 (5.48K out/prop)
0.68,0.31999999999999995,0.68,1125,0.96,0.15915915915915915,0.30254350736278446,0.30254350736278446,280,53,521,226,747,333,45,Reviewer mode 2 (5.48K out/prop)
0.69,0.31000000000000005,0.69,1125,0.96,0.15915915915915915,0.30254350736278446,0.30254350736278446,280,53,521,226,747,333,45,Reviewer mode 2 (5.48K out/prop)
0.7,0.30000000000000004,0.7,1125,0.96,0.15915915915915915,0.30254350736278446,0.30254350736278446,280,53,521,226,747,333,45,Reviewer mode 2 (5.48K out/prop)
0.71,0.29000000000000004,0.71,1125,0.9413333333333334,0.14102564102564102,0.30254350736278446,0.30254350736278446,268,44,521,226,747,312,66,Reviewer mode 2 (5.48K out/prop)
0.72,0.28,0.72,1125,0.9413333333333334,0.14102564102564102,0.30254350736278446,0.30254350736278446,268,44,521,226,747,312,66,Reviewer mode 2 (5.48K out/prop)
0.73,0.27,0.73,1125,0.9413333333333334,0.14102564102564102,0.30254350736278446,0.30254350736278446,268,44,521,226,747,312,66,Reviewer mode 2 (5.48K out/prop)
0.74,0.26,0.74,1125,0.9413333333333334,0.14102564102564102,0.30254350736278446,0.30254350736278446,268,44,521,226,747,312,66,Reviewer mode 2 (5.48K out/prop)
0.75,0.25,0.75,1125,0.9413333333333334,0.14102564102564102,0.30254350736278446,0.30254350736278446,268,44,521,226,747,312,66,Reviewer mode 2 (5.48K out/prop)
0.76,0.24,0.76,1125,0.9413333333333334,0.14102564102564102,0.30254350736278446,0.30254350736278446,268,44,521,226,747,312,66,Reviewer mode 2 (5.48K out/prop)
0.77,0.22999999999999998,0.77,1125,0.9413333333333334,0.14102564102564102,0.30254350736278446,0.30254350736278446,268,44,521,226,747,312,66,Reviewer mode 2 (5.48K out/prop)
